205
200.600922 7674.35 -27.2539711 0
190.704865 7686.88672 -2.267767 0
185.577026 7693.643 5.400952 0
182.58992 7697.437 5.400952 0
178.9487 7702.01563 5.400952 0
175.481918 7706.33252 5.400952 0
171.840851 7710.933 5.400952 0
168.680008 7714.86 5.400952 0
165.387344 7719.037 5.400952 0
161.898087 7723.46 5.400952 0
158.589035 7727.55566 5.400952 0
155.673141 7731.192 5.400952 0
152.0856 7735.64746 5.400952 0
148.219589 7740.431 5.400952 0
144.501 7745.018 5.400952 0
139.979 7750.59473 5.400952 0
133.50322 7758.32 5.400952 0
128.457733 7764.25 5.400952 0
123.1829 7770.229 5.400952 0
119.1203 7774.75049 5.400952 0
114.680923 7779.288 5.400952 0
110.962334 7782.85938 5.400952 0
107.1946 7786.00439 5.400952 0
103.6556 7788.511 5.400952 0
101.16 7789.966 5.400952 0
98.374 7791.36426 5.400952 0
96.02436 7792.237 5.400952 0
92.58942 7793.1543 5.400952 0
86.59224 7794.027 5.400952 0
82.02723 7794.17236 5.400952 0
77.3503342 7794.18359 5.400952 0
57.83715 7794.18359 5.400952 0
56.2595367 7794.094 5.400952 0
53.3728371 7793.81445 5.400952 0
50.529686 7793.322 5.400952 0
47.9533272 7792.652 5.400952 0
45.45143 7791.803 5.400952 0
42.7559357 7790.76074 5.400952 0
39.8668442 7789.45 5.400952 0
36.90329 7788.03564 5.400952 0
34.3416252 7786.77 5.400952 0
31.4674263 7785.23633 5.400952 0
27.0146484 7782.809 5.400952 0
22.8746071 7780.44141 5.400952 0
18.434576 7777.805 5.400952 0
14.05401 7775.07 5.400952 0
9.118441 7771.918 5.400952 0
5.24581528 7769.239 5.400952 0
1.63967752 7766.74 5.400952 0
-2.47107315 7763.7124 5.400952 0
-6.249518 7760.98 5.400952 0
-10.1018085 7758.063 5.400952 0
-13.3510246 7755.577 5.400952 0
-16.920229 7752.759 5.400952 0
-21.2836647 7749.289 5.400952 0
-25.11097 7746.16162 5.400952 0
-27.5979748 7744.10645 5.400952 0
-31.29125 7740.979 5.400952 0
-34.2697 7738.507 5.400952 0
-37.0992241 7736.05 5.400952 0
-40.58401 7733.08643 5.400952 0
-43.51778 7730.525 5.400952 0
-46.28774 7728.157 5.400952 0
-49.97282 7724.924 5.400952 0
-53.6763 7721.713 5.400952 0
-56.5182457 7719.2627 5.400952 0
-59.58796 7716.52832 5.37023 0
-67.4388046 7709.676 5.363982 0
-75.4486847 7702.60059 5.36346769 0
-84.30907 7694.78955 5.36356068 0
-91.2682343 7688.694 5.36355972 0
-100.073639 7680.98047 5.36355972 0
-110.820259 7671.594 5.36390972 0
-117.884605 7665.46436 5.36390972 0
-129.266708 7655.643 5.36390972 0
-136.990738 7649.05664 5.36390972 0
-148.59404 7639.2666 5.36390972 0
-157.579315 7631.82666 5.36382771 0
-163.980484 7626.653 5.363659 0
-170.612122 7621.346 5.363655 0
-176.884766 7616.442 5.363617 0
-185.103729 7610.19727 5.363615 0
-191.950211 7605.12256 5.363615 0
-197.344955 7601.26465 5.369817 0
-205.882156 7595.341 5.36364 0
-212.265671 7591.149 5.363593 0
-218.5101 7587.14648 5.363593 0
-223.496857 7584.102 5.363577 0
-228.721954 7581.03955 5.363577 0
-236.202576 7576.857 5.363577 0
-241.6574 7573.954 5.36357737 0
-247.693329 7570.93848 5.363605 0
-255.77005 7567.20459 5.36312628 0
-262.720337 7564.24756 5.3636055 0
-271.888947 7560.79834 5.36360645 0
-280.700165 7557.98242 5.363561 0
-286.1985 7556.519 5.36398649 0
-289.403778 7555.74 5.363566 0
-293.843781 7554.82764 5.363566 0
-299.467 7553.908 5.36356831 0
-304.5571 7553.33936 5.36356831 0
-310.424561 7552.99072 5.363569 0
-316.180054 7553.028 5.363569 0
-321.848328 7553.47 5.363544 0
-325.404449 7553.931 5.36333752 0
-328.7938 7554.543 5.36333561 0
-332.924042 7555.518 5.363344 0
-337.266541 7556.805 5.36334467 0
-341.70105 7558.459 5.36334467 0
-346.443634 7560.604 5.363215 0
-350.531921 7562.71631 5.36321449 0
-353.343719 7564.30029 5.36321449 0
-357.609863 7566.96338 5.36321449 0
-361.482819 7569.62744 5.363265 0
-365.624481 7572.528 5.36326456 0
-378.4716 7581.74072 5.36327028 0
-393.807861 7592.75928 5.363144 0
-407.407562 7602.536 5.36316442 0
-415.041534 7608.02441 5.36316824 0
-423.654541 7614.23047 5.36316872 0
-433.708862 7621.464 5.36316967 0
-444.349121 7629.09375 5.363306 0
-455.113037 7636.833 5.36340427 0
-467.716339 7645.87061 5.36340427 0
-483.94928 7657.527 5.36333942 1
-493.987244 7664.733 5.36329 0
-497.945435 7667.661 5.378435 0
-501.1359 7670.03857 5.43657064 0
-505.6289 7673.21973 5.49056435 0
-510.457123 7676.29053 5.61367559 0
-515.9675 7679.10742 5.69921732 0
-520.7445 7681.20947 5.76812 0
-524.1005 7682.36 5.7784543 0
-527.9184 7683.351 5.802079 0
-531.337646 7683.993 5.794788 0
-535.935547 7684.497 5.74062157 0
-543.3157 7685.10059 5.62017059 0
-550.391052 7685.594 5.495268 0
-556.297058 7686.12256 5.400792 0
-562.9918 7686.95752 5.36383724 0
-570.7908 7688.149 5.362028 0
-582.8911 7690.20264 5.34457 0
-589.8454 7691.55859 5.36115 0
-597.7123 7693.24854 5.356228 0
-603.5448 7694.64746 5.36536551 0
-607.4383 7695.66455 5.363538 0
-612.7324 7697.246 5.36363268 0
-617.377563 7698.76855 5.34882641 0
-622.863831 7700.771 5.36004 0
-628.293945 7703.11572 5.3597703 0
-633.7549 7705.84473 5.3597703 0
-637.077942 7707.77832 5.35972261 0
-640.0454 7709.657 5.35965633 0
-642.7734 7711.52344 5.35967159 0
-646.1365 7714.12 5.35967159 0
-649.4202 7717.05859 5.35967159 0
-652.5448 7720.148 5.35967159 0
-655.1016 7723.064 5.35967255 0
-657.684143 7726.478 5.35967255 0
-659.545349 7729.252 5.359627 0
-661.470764 7732.43164 5.359627 0
-662.9544 7735.249 5.359627 0
-664.465332 7738.55664 5.359627 0
-666.4386 7743.553 5.359585 0
-667.6215 7747.233 5.359561 0
-668.796753 7751.565 5.359561 0
-669.659241 7755.452 5.359524 0
-670.8245 7762.32031 5.35954332 0
-671.258362 7766.242 5.35950947 0
-671.754944 7771.21826 5.359507 0
-672.1875 7778.457 5.359507 0
-672.434265 7787.7627 5.35954046 0
-672.274658 7800.585 5.35953856 0
-671.843933 7820.72 5.35953856 0
-671.79 7825.596 5.359527 0
-671.79 7828.827 5.359527 0
-671.8494 7832.53369 5.359527 0
-671.9288 7836.87451 5.359527 0
-672.0675 7841.037 5.359527 0
-672.3252 7845.477 5.359527 0
-672.642334 7849.87744 5.359527 0
-673.0586 7854.377 5.359527 0
-673.514465 7858.36133 5.359527 0
-674.1488 7862.98 5.359527 0
-674.7831 7867.182 5.359527 0
-675.4372 7870.67041 5.359527 0
-676.329163 7875.051 5.359527 0
-677.359863 7879.64941 5.359527 0
-678.469849 7884.10938 5.359527 0
-679.897 7889.18359 5.359527 0
-681.403442 7894.17871 5.359527 0
-684.515442 7903.911 5.359527 0
-687.762 7914.107 5.359527 0
-688.3507 7916.22168 5.359527 0
-689.4409 7919.90674 5.359527 0
-690.6619 7924.57275 5.359527 0
-691.5995 7929.413 5.359527 0
-692.080566 7932.36133 5.359527 0
-692.346069 7934.331 5.359527 0
-692.440857 7938.12158 5.359527 0
-692.6191 7948.437 5.359527 0
-692.8356 7958.14941 5.359527 0
-692.961731 7963.50146 5.359652 0
-693.1266 7973.001 1.01770592 0
-690.783142 7991.095 -11.8712139 0
